"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.743044977E1,-5.880477428E-1,-2.579984665E-1,5.058169365E-1
4.744711644E1,-9.466624260E-2,-5.733633041E-1,2.507572174E-1
4.746378311E1,-3.462231159E-2,-7.172346115E-1,-9.262331724E-1
4.748044977E1,8.575129509E-2,-8.541250229E-1,-1.134197354E0
4.749711644E1,1.578752995E-1,-7.398157120E-1,-5.494394302E-1
4.751378310E1,1.578752995E-1,-7.398157120E-1,-5.494394302E-1
4.753044977E1,2.954559326E-1,-4.277057648E-1,-2.503862381E-1
4.754711644E1,4.460692406E-1,-4.194316864E-1,-1.339971423E0
4.756378310E1,3.132734895E-1,-1.905078888E-1,-9.749636650E-1
4.758044977E1,3.035733104E-1,-7.282257080E-2,-4.143190384E-1
4.759711643E1,3.976190090E-1,-1.800727844E-1,-7.136549950E-1
4.761378310E1,3.102139831E-1,-1.701612473E-1,-9.103214741E-1
4.763044977E1,2.631235719E-1,-1.511745453E-1,-4.897062778E-1
4.764711643E1,8.842366934E-2,3.918933868E-2,-9.836084843E-1
4.766378310E1,7.780212164E-2,-1.609039307E-2,-7.875614166E-1
4.768044976E1,-3.818859756E-1,-2.242851257E-1,-3.933992386E-1
4.769711643E1,-1.931045651E-1,-5.964021683E-1,1.551890373E-2
4.771378310E1,-9.253165722E-1,-3.074512482E-1,-1.175274611E0
4.773044976E1,-1.085610271E0,-4.764156342E-1,-1.575770140E0
4.774711643E1,2.068643868E-1,8.489418030E-2,-2.008052349E0
4.776378309E1,-5.356055498E-1,1.385021210E-2,-1.119973898E0
4.778044976E1,-3.978369832E-1,2.971830368E-1,4.182662964E-1
4.779711643E1,4.861052632E-1,2.189378738E-1,2.789883614E-1
4.781378309E1,-9.372833967E-1,2.999820709E-1,-1.252510071E0
4.783044976E1,-1.003463149E0,2.387056351E-1,-1.255260229E0
4.784711642E1,-1.076418996E0,-1.075725555E-1,-3.938601017E-1
4.786378309E1,-8.930107355E-1,-1.408958435E-1,5.561180115E-1
4.788044976E1,-8.746631742E-1,-1.806554794E-1,1.286340237E0
4.789711642E1,-7.765496969E-1,4.611015320E-3,8.988204002E-1
4.791378309E1,-5.657696724E-1,1.562032700E-1,2.468814850E-1
4.793044975E1,-5.577175617E-1,2.868337631E-1,-1.148629189E-1
4.794711642E1,-6.120761633E-1,2.595806122E-2,-2.016925812E-2
4.796378309E1,-5.126866698E-2,-1.374692917E-1,3.482112885E-1
4.798044975E1,2.858864367E-1,8.469200134E-2,5.201702118E-1
4.799711642E1,4.975921810E-1,8.759689331E-2,6.636815071E-1
4.801378308E1,6.132100224E-1,-2.162065506E-1,2.547478676E-1
4.803044975E1,1.313841045E-1,-3.979263306E-1,2.401785851E-1
4.804711642E1,1.639747620E-2,-4.615063667E-1,6.042456627E-1
4.806378308E1,5.126341581E-1,6.046676636E-2,9.183874130E-1
4.808044975E1,3.016755283E-1,6.942462921E-2,6.931405067E-1
4.809711641E1,-1.983809173E-1,-2.834482193E-1,2.348437309E-1
4.811378308E1,1.528798342E-1,-3.430123329E-1,3.117017746E-1
4.813044975E1,6.145315170E-1,-1.204662323E-1,-5.358552933E-2
4.814711641E1,2.352076471E-1,-1.112303734E-1,-3.429460526E-1
4.816378308E1,1.357210577E-1,7.987022400E-2,-2.405223846E-1
4.818044974E1,-6.453853846E-1,3.646974564E-1,-3.553419113E-1
4.819711641E1,-1.041822910E0,3.678531647E-1,6.597375870E-2
4.821378308E1,-5.113582611E-1,3.052330017E-2,2.130007744E-1
4.823044974E1,7.453298569E-1,-9.413814545E-2,-8.019590378E-2
4.824711641E1,1.304746270E0,-5.237498283E-1,-2.686676979E-1
4.826378307E1,7.759752870E-1,7.387065887E-2,-3.108930588E-1
4.828044974E1,8.999074697E-1,9.515571594E-2,-3.354539871E-1
4.829711641E1,6.962624192E-1,9.469985962E-4,4.197187424E-1
4.831378307E1,4.111678600E-1,2.295589447E-2,1.015238762E0
4.833044974E1,3.360322714E-1,1.590995789E-1,2.910962105E-1
4.834711640E1,4.069617391E-1,-6.952285767E-4,-3.401803970E-2
4.836378307E1,-2.322909534E-1,-9.481096268E-2,-4.670724869E-1
4.838044974E1,5.618065596E-3,-1.815686226E-1,9.699964523E-2
4.839711640E1,1.380946934E-1,-3.681559563E-1,2.481145859E-1
4.841378307E1,-1.542131305E-1,-3.902297020E-1,-3.227057457E-1
4.843044973E1,2.636331320E-2,-2.073187828E-1,1.709237099E-1
4.844711640E1,-5.416781902E-1,1.885614395E-1,-5.196895599E-1
4.846378307E1,-6.018334031E-1,-4.565525055E-2,-1.384623051E0
4.848044973E1,-3.214571476E-1,-1.228013039E-1,-1.368468285E0
4.849711640E1,-1.111893058E-1,-4.545617104E-1,-7.609529495E-1
4.851378306E1,-2.228749394E-1,-5.915908813E-1,3.537039757E-1
4.853044973E1,-2.334694862E-1,-4.062757492E-1,2.617058754E-1
4.854711640E1,5.361609459E-1,-2.178745270E-1,3.261814117E-1
4.856378306E1,5.196236372E-1,-1.860661507E-1,3.945732117E-1
4.858044973E1,4.470320046E-1,-2.467374802E-1,5.256948471E-1
4.859711639E1,2.368016541E-1,-2.393050194E-1,2.788047791E-1
4.861378306E1,-4.776823521E-2,-7.965087891E-2,3.012609482E-2
4.863044973E1,-1.784064174E-1,6.355428696E-2,-1.514544487E-1
4.864711639E1,3.092985749E-1,6.851196289E-2,-9.683485031E-1
4.866378306E1,8.939083815E-1,-1.691875458E-1,-1.301535606E0
4.868044972E1,9.360743165E-1,-3.036198616E-1,-5.836563110E-1
4.869711639E1,6.483941078E-1,-1.792960167E-1,2.606673241E-1
4.871378306E1,6.125392318E-1,-1.185436249E-1,5.078721046E-1
4.873044972E1,5.492636561E-1,-1.071109772E-1,2.937765121E-1
4.874711639E1,3.079584241E-1,-4.262228012E-1,6.282243729E-1
4.876378305E1,7.243697643E-1,-2.336840630E-1,-1.245269775E-1
4.878044972E1,6.276223660E-1,1.997566223E-2,2.368102074E-1
4.879711639E1,2.142053246E-1,1.366128922E-1,2.144455910E-1
4.881378305E1,1.744487584E-1,-9.787082672E-3,1.029386520E-1
4.883044972E1,3.849849999E-1,6.563425064E-2,1.637096405E-1
4.884711638E1,1.306866109E-1,1.502532959E-1,4.844393730E-1
4.886378305E1,1.452410519E-1,9.586763382E-2,6.289172173E-1
4.888044972E1,2.176181972E-1,9.868955612E-2,1.816339493E-1
4.889711638E1,3.246003687E-1,1.373281479E-1,-1.475572586E-2
4.891378305E1,3.119488060E-1,1.957750320E-2,-2.208647728E-1
4.893044971E1,2.145576179E-1,9.592485428E-2,-2.354612350E-1
4.894711638E1,1.509416103E-1,1.534600258E-1,-1.325812340E-1
4.896378305E1,4.098328650E-1,3.209400177E-2,1.668539047E-1
4.898044971E1,2.399872243E-1,4.333591461E-2,3.933048248E-2
4.899711638E1,8.934628963E-2,1.522207260E-1,-7.575845718E-2
4.901378304E1,2.495097816E-1,1.274566650E-1,-2.324500084E-1
4.903044971E1,4.418176115E-1,3.939580917E-2,-2.594265938E-1
4.904711638E1,3.014793694E-1,4.297256470E-2,-1.340022087E-1
4.906378304E1,1.481541395E-1,-6.644344330E-2,-5.281352997E-2
4.908044971E1,-8.140099049E-2,-9.443759918E-3,-1.514868736E-1
4.909711637E1,-1.796713471E-1,7.423782349E-2,8.682918549E-2
4.911378304E1,-3.826498985E-3,5.042266846E-2,1.928410530E-1
4.913044971E1,9.234732389E-2,1.013073921E-1,2.519268990E-1
4.914711637E1,1.028634906E-1,1.043791771E-1,1.677317619E-1
4.916378304E1,2.108072042E-1,1.177039146E-1,4.085350037E-2
4.918044970E1,2.236570120E-1,2.681169510E-1,4.821062088E-2
4.919711637E1,1.644887924E-1,1.573982239E-1,2.054462433E-1
4.921378304E1,4.579085112E-2,1.050028801E-1,2.095112801E-1
4.923044970E1,1.374211907E-1,6.366348267E-2,1.658525467E-1
4.924711637E1,1.095073223E-1,1.176743507E-1,1.796898842E-1
4.926378303E1,1.132304072E-1,5.949592590E-2,8.655261993E-2
4.928044970E1,9.544360638E-2,1.544952393E-4,1.183776855E-1
4.929711637E1,4.513370991E-2,-5.115365982E-2,-6.051397324E-2
4.931378303E1,3.381341696E-2,-4.384565353E-2,-1.751976013E-1
4.933044970E1,-6.134629250E-2,-9.581565857E-3,-4.573774338E-2
4.934711636E1,-4.150527716E-2,-4.061889648E-2,-5.350208282E-2
4.936378303E1,1.692139506E-1,-1.158647537E-1,-2.648501396E-1
4.938044970E1,1.265114546E-2,-5.663919449E-2,-1.432037354E-1
4.939711636E1,-8.727210760E-2,-5.410718918E-2,-4.177093506E-4
4.941378303E1,-3.072315454E-1,3.548336029E-2,1.464333534E-1
4.943044969E1,-2.481138706E-1,6.607770920E-2,2.412457466E-1
4.944711636E1,-7.082992792E-2,7.896757126E-2,1.985635757E-1
4.946378303E1,2.609431744E-2,5.193328857E-2,1.774435043E-1
4.948044969E1,1.314859390E-1,9.084129333E-2,2.085351944E-1
4.949711636E1,8.499801159E-3,1.539735794E-1,1.584119797E-1
4.951378302E1,-6.036895514E-2,1.545705795E-1,2.262330055E-1
4.953044969E1,2.593731880E-2,1.237549782E-1,1.355977058E-1
4.954711636E1,1.678638458E-1,4.239034653E-2,2.198243141E-1
4.956378302E1,1.920651197E-1,6.027221680E-2,3.071556091E-1
4.958044969E1,2.539814115E-1,5.790090561E-2,1.766901016E-1
4.959711635E1,3.577632904E-1,5.673122406E-2,-3.869915009E-1
4.961378302E1,-1.652175188E-1,1.338305473E-1,-8.904771805E-1
4.963044969E1,-1.151766777E-1,-6.595039368E-2,-2.366366386E-1
4.964711635E1,-2.491235733E-3,-9.302234650E-2,-1.641464233E-1
4.966378302E1,5.762994289E-2,-1.281142235E-1,1.048378944E-1
4.968044968E1,-4.951721430E-2,-7.722711563E-2,2.198657990E-1
4.969711635E1,-2.570122480E-1,6.774950027E-2,-2.379689217E-1
4.984451094E1,1.440047026E-1,-1.604619026E-1,-2.772583961E-1
4.986117760E1,1.455426216E-3,-1.183571815E-1,-1.894373894E-1
4.987784427E1,-4.303598404E-2,-1.348710060E-1,-1.844987869E-1
4.989451094E1,2.816474438E-2,-1.439595222E-1,-6.569480896E-2
4.991117760E1,9.858262539E-2,-6.605911255E-2,-1.729865074E-1
4.992784427E1,1.230211258E-1,-4.102230072E-2,-2.029848099E-2
4.994451093E1,7.109880447E-2,-2.438116074E-2,1.109600067E-2
4.996117760E1,7.829427719E-3,4.565334320E-2,1.283502579E-2
4.997784427E1,1.182932854E-1,-3.589630127E-3,-3.723001480E-2
4.999451093E1,1.862335205E-1,3.427553177E-2,-5.022096634E-2
5.001117760E1,1.950523853E-1,4.193925858E-2,6.665706635E-3
5.002784426E1,1.752768755E-1,1.549863815E-2,-5.144119263E-2
5.004451093E1,9.798228741E-2,3.505754471E-2,-6.431913376E-2
5.006117760E1,1.163456440E-1,-8.765554428E-2,-2.040100098E-2
5.007784426E1,8.483552933E-2,-5.628824234E-2,3.992080688E-3
5.009451093E1,1.477271318E-1,-7.353210449E-2,-2.841424942E-2
5.011117759E1,1.578656435E-1,-9.349155426E-2,-5.847787857E-2
5.012784426E1,1.257930994E-1,-9.786319733E-2,-1.059422493E-1
5.014451093E1,1.052635908E-1,-8.949470520E-2,-1.000509262E-1
5.016117759E1,5.918395519E-2,-8.373928070E-2,-6.619787216E-2
5.017784426E1,1.096379757E-1,-1.007008553E-1,-1.201329231E-1
5.019451092E1,7.992589474E-2,-8.484935760E-2,-1.623992920E-1
5.021117759E1,7.404941320E-2,-1.013646126E-1,-7.101821899E-2
5.022784426E1,6.160598993E-2,-7.069206238E-2,-2.411127090E-2
5.024451092E1,5.445188284E-2,-4.008913040E-2,-6.386709213E-2
5.026117759E1,-9.343683720E-3,-2.839469910E-2,2.059221268E-2
5.027784425E1,9.225428104E-3,-3.006887436E-2,-2.222585678E-2
5.029451092E1,3.435993195E-2,2.352762222E-2,6.719875336E-2
5.031117759E1,5.677610636E-2,2.485656738E-2,6.055784225E-2
5.032784425E1,1.329022646E-2,3.049755096E-2,-1.841211319E-2
5.034451092E1,4.995942116E-3,-2.442169189E-2,-8.073329926E-3
5.036117758E1,8.863270283E-3,2.417087555E-2,1.650857925E-2
5.037784425E1,9.067386389E-2,1.800680161E-2,4.548645020E-2
5.039451092E1,7.794296741E-2,2.796316147E-2,-2.372264862E-3
5.041117758E1,4.648309946E-2,4.219818115E-2,-1.658296585E-2
5.042784425E1,4.512470961E-2,4.616785049E-2,-3.144264221E-3
5.044451091E1,9.290432930E-2,5.129861832E-2,9.564828873E-2
5.046117758E1,2.687019110E-2,1.100826263E-2,1.204652786E-1
5.047784425E1,-4.691022635E-2,-3.249406815E-2,6.795024872E-2
5.049451091E1,-5.185091496E-2,-4.295682907E-2,2.079486847E-3
5.051117758E1,2.096533775E-3,-3.967857361E-2,-6.320095062E-2
5.052784424E1,7.154822350E-3,-3.306150436E-2,-1.007947922E-1
5.054451091E1,-8.155107498E-3,-2.056598663E-2,-5.737972260E-2
5.056117758E1,1.917672157E-2,4.045009613E-3,6.500720978E-3
5.057784424E1,5.879563093E-2,-2.008199692E-2,6.005811691E-2
5.059451091E1,8.600711823E-3,-2.828598022E-2,1.230716705E-2
5.061117757E1,4.675042629E-2,-1.896429062E-2,3.467559814E-2
5.062784424E1,1.036545634E-1,2.081203461E-2,7.613658905E-3
5.064451091E1,6.641823053E-2,3.396368027E-2,9.174823761E-3
5.066117757E1,4.728716612E-2,4.402732849E-2,1.647138596E-2
5.067784424E1,3.708934784E-2,3.775691986E-2,3.510856628E-2
5.069451090E1,5.224639177E-2,1.119136810E-3,-1.011800766E-2
5.071117757E1,2.234977484E-2,-1.589298248E-3,2.900600433E-3
5.072784424E1,1.846706867E-2,-1.659870148E-2,-2.681064606E-2
5.074451090E1,1.210546494E-2,-3.976297379E-2,-3.757143021E-2
5.076117757E1,1.111394167E-2,-4.880809784E-2,-7.651329041E-2
5.077784423E1,4.271161556E-2,-2.635812759E-2,-8.123302460E-2
5.079451090E1,3.965014219E-2,-3.691434860E-2,-7.388114929E-3
5.081117757E1,7.490670681E-2,-2.341604233E-2,-1.792716980E-2
5.082784423E1,6.512552500E-2,-2.129888535E-2,-1.950502396E-2
5.084451090E1,1.020193100E-2,-1.443910599E-2,-2.305507660E-2
5.086117756E1,-1.561629772E-2,-2.441072464E-2,-2.161788940E-2
5.087784423E1,2.210843563E-2,-1.974916458E-2,-2.987241745E-2
5.089451090E1,5.488514900E-3,-1.948642731E-2,-2.081918716E-2
5.091117756E1,3.809672594E-2,8.802413940E-3,3.735542297E-3
5.092784423E1,4.068934917E-2,1.258230209E-2,3.704500198E-2
5.094451089E1,1.783138514E-2,2.969837189E-2,5.125093460E-2
5.096117756E1,8.249562979E-2,-9.541988373E-3,-2.380132675E-2
5.097784423E1,5.555236340E-2,-2.004861832E-2,-5.935144424E-2
5.099451089E1,8.180022240E-3,-3.417730331E-2,-5.363702774E-2
5.101117756E1,1.076078415E-2,-5.887937546E-2,-6.597757339E-2
5.102784422E1,-4.009073973E-2,-6.674814224E-2,-1.491861343E-1
5.104451089E1,-6.096750498E-2,-7.914161682E-2,-1.191620827E-1
5.106117756E1,-3.433573246E-2,-5.700826645E-2,-8.983945847E-2
5.107784422E1,-2.240002155E-2,-3.127622604E-2,-8.159589767E-2
5.109451089E1,-1.250380278E-2,2.207469940E-2,-9.417533875E-4
5.111117755E1,1.816028357E-2,1.512241364E-2,1.204347610E-2
5.112784422E1,5.685949326E-2,6.283330917E-2,7.518100739E-2
5.114451089E1,8.005875349E-2,6.284523010E-2,1.285104752E-1
5.116117755E1,1.068556309E-2,3.373241425E-2,9.533786774E-2
5.117784422E1,-3.062099218E-2,2.574014664E-2,6.267833710E-2
5.119451088E1,1.151114702E-2,-6.064414978E-3,-2.340030670E-2
5.121117755E1,3.086709976E-2,-8.686542511E-3,-7.201862335E-2
5.122784422E1,8.725106716E-3,-3.417825699E-2,-1.210274696E-1
5.124451088E1,-2.650392056E-2,-5.433893204E-2,-1.090192795E-1
5.126117755E1,-3.742074966E-2,-3.261232376E-2,-1.203098297E-1
5.127784421E1,-5.283892155E-3,-4.701042175E-2,-5.555295944E-2
5.129451088E1,3.722965717E-2,-2.057695389E-2,-4.390144348E-2
5.131117755E1,1.506942511E-2,1.121377945E-2,5.687236786E-3
5.132784421E1,5.428612232E-2,6.391525269E-3,-4.931163788E-2
5.134451088E1,3.828763962E-3,7.309675217E-2,-5.168962479E-2
5.136117754E1,1.045888662E-2,3.768444061E-2,-7.345199585E-3
5.137784421E1,3.241491318E-2,3.669452667E-2,-2.515411377E-2
5.139451088E1,2.889692783E-2,6.437683105E-2,-1.518869400E-2
5.141117754E1,-2.361631393E-2,2.634811401E-2,7.044887543E-2
5.142784421E1,-6.942355633E-2,3.201818466E-2,5.967092514E-2
5.144451087E1,-2.148729563E-2,2.409458160E-3,2.031326294E-4
5.146117754E1,-3.782153130E-2,3.203344345E-2,-1.249122620E-2
5.147784421E1,3.042042255E-3,1.191043854E-2,-1.604366302E-2
5.149451087E1,-1.904815435E-2,-1.089048386E-2,6.621837616E-3
5.151117754E1,-3.492200375E-2,-3.140449524E-3,1.748800278E-2
5.152784420E1,-4.549002647E-2,-1.332235336E-2,-1.049089432E-2
5.154451087E1,6.146609783E-3,-9.145736694E-3,-9.235858917E-3
5.156117754E1,9.619075060E-2,-1.966953278E-2,-8.023738861E-3
5.157784420E1,8.579075336E-2,-2.363681793E-3,-3.224325180E-2
5.159451087E1,7.135653496E-2,-1.138687134E-3,-5.686616898E-2
5.161117753E1,7.935589552E-2,3.480434418E-3,-5.348300934E-2
5.162784420E1,6.070584059E-2,-2.805328369E-2,-8.142995834E-2
5.164451087E1,2.716231346E-2,-2.339363098E-2,-9.128999710E-2
5.166117753E1,6.581741571E-2,-1.732492447E-2,-5.613088608E-2
5.167784420E1,1.506108046E-2,2.345800400E-2,2.186250687E-2
5.169451086E1,4.719537497E-2,-4.070281982E-3,3.240728378E-2
5.171117753E1,-1.187604666E-2,2.634334564E-2,8.205556870E-2
5.172784420E1,-3.989338875E-2,3.065729141E-2,3.988456726E-2
5.174451086E1,-4.396015406E-2,-1.234054565E-3,3.715991974E-2
5.176117753E1,-5.834090710E-2,4.541397095E-3,2.176189423E-2
5.177784419E1,8.759558201E-3,4.901981354E-2,8.220481873E-2
5.179451086E1,3.705191612E-2,4.976511002E-2,5.000972748E-2
5.181117753E1,-1.964724064E-2,4.882621765E-2,-4.964113235E-2
5.182784419E1,-8.517980576E-3,2.369880676E-3,-7.789850235E-2
5.184451086E1,-9.362816811E-3,1.908922195E-2,-2.601051331E-2
5.186117752E1,-3.966689110E-3,8.451938629E-3,-1.103448868E-2
5.187784419E1,-8.940660954E-2,1.464366913E-2,3.433275223E-2
5.189451086E1,1.672816277E-2,-6.802082062E-3,1.214070320E-1
5.191117752E1,5.990308523E-2,7.271766663E-3,7.036495209E-2
5.192784419E1,-2.002573013E-2,4.288673401E-3,1.800265312E-1
5.194451085E1,-4.873865843E-2,-1.597642899E-2,1.416234970E-1
5.196117752E1,-9.343290329E-2,2.029371262E-2,-2.291584015E-2
5.197784419E1,-7.539224625E-2,1.745271683E-2,-1.971912384E-2
5.199451085E1,-9.504437447E-3,-2.066421509E-2,-4.245376587E-2
5.201117752E1,-4.670894146E-2,-2.381896973E-2,-4.210424423E-2
5.202784418E1,-9.495979548E-2,-2.642202377E-2,-1.640081406E-2
5.204451085E1,-4.223650694E-2,-5.659580231E-2,-2.779102325E-2
5.206117752E1,-6.968390942E-2,-5.285787582E-2,3.224563599E-2
5.207784418E1,-5.782312155E-2,-3.372287750E-2,1.552152634E-2
5.209451085E1,-6.814062595E-2,-1.222963333E-1,5.084228516E-2
5.211117751E1,-1.844191551E-1,-7.583093643E-2,1.516485214E-2
5.212784418E1,-9.972685575E-2,5.049705505E-3,3.712415695E-2
5.214451085E1,-1.407998800E-2,-5.069255829E-3,5.179786682E-2
5.216117751E1,-4.632663727E-2,6.832599640E-2,6.710720062E-2
5.217784418E1,-1.471692324E-2,7.224941254E-2,4.275321960E-3
5.219451084E1,4.328989983E-2,3.403615952E-2,-1.974534988E-2
5.221117751E1,8.681416512E-4,1.166915894E-2,-5.289459229E-2
5.222784418E1,2.082550526E-2,1.348209381E-2,-7.353878021E-2
5.224451084E1,4.236197472E-2,3.000354767E-2,-5.630636215E-2
5.226117751E1,1.048271656E-1,9.945392609E-3,-2.472114563E-2
5.227784417E1,1.270084977E-1,1.332902908E-2,-7.374286652E-3
5.229451084E1,7.459914684E-2,1.376152039E-2,1.158237457E-3
5.231117751E1,1.085152626E-1,2.992010117E-2,-2.837276459E-2
5.232784417E1,1.669679880E-1,2.337455750E-2,-1.662731171E-2
5.234451084E1,1.499043107E-1,5.309915543E-2,-4.611968994E-3
5.236117750E1,1.111330390E-1,5.333089828E-2,2.183389664E-2
5.237784417E1,9.231626987E-3,1.721858978E-2,-3.392267227E-2
5.239451084E1,-6.293296814E-3,-1.251173019E-2,-2.236366272E-2
5.241117750E1,3.561139107E-2,2.912139893E-2,-4.946660995E-2
5.242784417E1,6.168842316E-2,5.234384537E-2,4.091501236E-2
5.244451083E1,3.883945942E-2,2.339696884E-2,5.974102020E-2
5.246117750E1,2.705425024E-2,-3.127813339E-2,7.767105103E-2
5.247784417E1,1.933270693E-2,-8.959770203E-4,6.694841385E-2
5.249451083E1,2.259731293E-2,-4.308128357E-2,2.715778351E-2
5.251117750E1,3.736758232E-2,-2.018022537E-2,-3.040218353E-2
5.252784416E1,9.865128994E-2,-4.286289215E-3,-5.023050308E-2
5.254451083E1,1.675595641E-1,-2.888393402E-2,-7.145309448E-2
5.256117750E1,9.258145094E-2,7.650852203E-3,-1.623153687E-2
5.257784416E1,5.395960808E-2,-1.351022720E-2,7.059383392E-2
5.259451083E1,5.792754889E-2,-1.878786087E-2,3.178691864E-2
5.261117749E1,6.729453802E-2,-7.529258728E-4,-9.184837341E-2
5.262784416E1,7.562577724E-2,2.708435059E-4,-6.507015228E-2
5.264451083E1,6.428968906E-2,3.256893158E-2,-3.941059113E-2
5.266117749E1,6.954753399E-2,2.546644211E-2,-2.720355988E-2
5.267784416E1,6.046086550E-2,1.187133789E-2,5.005550385E-2
5.269451082E1,1.179975271E-2,3.522539139E-2,1.143169403E-2
5.271117749E1,-2.363437414E-2,-8.565425873E-3,-1.336240768E-2
5.272784416E1,1.588994265E-2,-2.843523026E-2,-1.637125015E-2
5.274451082E1,2.551847696E-2,3.731250763E-3,1.610660553E-2
5.276117749E1,5.890083313E-2,-5.776262283E-2,2.067995071E-2
5.277784415E1,2.994036674E-2,-5.050849915E-2,-2.757215500E-2
5.279451082E1,4.177308083E-2,-7.902193069E-2,-5.828189850E-2
5.281117749E1,1.594102383E-2,-7.657194138E-2,-7.912874222E-2
5.282784415E1,1.346057653E-2,-5.777549744E-2,-6.044292450E-2
5.284451082E1,-4.042166471E-2,-6.818914413E-2,-2.618646622E-2
5.286117748E1,-4.725271463E-2,-5.271720886E-2,-5.457258224E-2
5.287784415E1,-1.073650718E-1,-3.000926971E-2,-5.488061905E-2
5.289451082E1,-7.663089037E-2,-7.258892059E-3,-3.030729294E-2
5.291117748E1,-2.392196655E-2,-7.453441620E-3,-5.281782150E-2
5.292784415E1,-6.106144190E-2,3.274345398E-2,-1.299858093E-2
5.294451081E1,-6.894528866E-2,4.337644577E-2,1.344084740E-1
5.296117748E1,-1.139932871E-2,3.743219376E-2,1.115612984E-1
5.297784415E1,1.239776611E-3,1.996278763E-2,4.291677475E-2
5.299451081E1,-7.538843155E-2,-1.119375229E-2,5.163478851E-2
5.301117748E1,-7.208937407E-2,-1.121425629E-2,5.259370804E-2
5.302784414E1,-7.208937407E-2,-1.121425629E-2,5.259370804E-2
5.304451081E1,8.376312256E-2,4.999923706E-2,4.027366638E-3
5.306117748E1,1.369758844E-1,5.675029755E-2,-3.267097473E-2
5.307784414E1,7.013452053E-2,2.032566071E-2,-2.884340286E-2
5.309451081E1,-2.983748913E-3,-4.226779938E-2,-4.740571976E-2
5.311117747E1,-1.456332207E-2,-3.381156921E-2,-2.294921875E-2
5.312784414E1,-5.107402802E-3,-3.876876831E-2,1.475811005E-2
5.314451081E1,-1.284897327E-2,2.335023880E-2,5.008888245E-2
5.316117747E1,1.871454716E-2,3.676223755E-2,3.889560699E-3
5.317784414E1,6.442081928E-2,-3.522634506E-2,1.163959503E-2
5.319451080E1,4.317104816E-3,-1.275396347E-2,-2.093458176E-2
5.321117747E1,1.196831465E-2,-2.786779404E-2,-3.563880920E-2
5.322784414E1,-2.926582098E-2,-5.544614792E-2,-1.393365860E-1
5.324451080E1,-2.989929914E-2,-4.920530319E-2,-7.161712646E-2
5.326117747E1,-1.332533360E-2,5.009794235E-2,2.053308487E-2
5.327784413E1,1.957064867E-2,4.677248001E-2,6.915092468E-2
5.329451080E1,-2.076017857E-2,7.628583908E-2,6.234121323E-2
5.331117747E1,-2.771008015E-2,8.512067795E-2,8.990097046E-2
5.332784413E1,-2.430438995E-3,6.939888000E-2,4.864501953E-2
5.334451080E1,-1.943993568E-2,4.738521576E-2,2.313470840E-2
5.336117746E1,-5.365687609E-2,3.996610641E-2,6.600379944E-2
5.337784413E1,-2.763420343E-2,3.570556641E-3,4.781818390E-2
5.339451080E1,-3.646373749E-2,3.336286545E-2,-4.714965820E-3
5.341117746E1,6.926184893E-2,-1.963806152E-2,-5.780935287E-2
5.342784413E1,2.593290806E-2,-1.229619980E-2,-4.679775238E-2
5.344451079E1,-1.607823372E-2,-1.711368561E-2,-4.214334488E-2
5.346117746E1,3.084421158E-2,-2.643632889E-2,-4.757452011E-2
5.347784413E1,8.175909519E-3,-1.479625702E-2,2.583026886E-2
5.349451079E1,-2.466088533E-2,5.809783936E-3,-3.984403610E-2
5.351117746E1,3.112208843E-2,-6.183147430E-3,-3.531599045E-2
5.352784412E1,4.822444916E-2,-1.076364517E-2,-4.596519470E-2
5.354451079E1,3.315442801E-2,-1.243734360E-2,-4.458141327E-2
